,lat,lon,stopId,tag,title,route_id
0,37.8071299,-122.41732,15184,5184,Jones St & Beach St,E
1,37.8074099,-122.41412,13092,3092,Beach St & Mason St,E
2,37.8078399,-122.41081,13095,3095,Beach St & Stockton St,E
3,37.8066299,-122.4060299,14502,4502,The Embarcadero & Bay St,E
4,37.8050199,-122.4033099,14529,4529,The Embarcadero & Sansome St,E
5,37.80296,-122.40103,14516,4516,The Embarcadero & Greenwich St,E
6,37.8006099,-122.3989199,14518,4518,The Embarcadero & Green St,E
7,37.7988999,-122.3974299,14504,4504,The Embarcadero & Broadway,E
8,37.7963599,-122.3951799,14534,4534,The Embarcadero & Washington St,E
9,37.7948299,-122.39377,17283,7283,The Embarcadero & Ferry Building,E
10,37.7895999,-122.38863,17794,7794,The Embarcadero & Harrison St,E
11,37.78436,-122.3881399,14506,4506,The Embarcadero & Brannan St,E
12,37.7797199,-122.38987,15234,5234,King St & 2nd St,E
13,37.7762699,-122.39417,15239,5239,King St & 4th St,E
14,37.7733199,-122.39777,15241,5241,King St & 6th St **,E
15,37.7939199,-122.39344,14727,4727,Ferry Plaza,E
16,37.7762699,-122.39408,15240,5240,King St & 4th St,E
17,37.7796199,-122.38982,15237,5237,King St & 2nd St,E
18,37.7846299,-122.38798,17145,7145,The Embarcadero & Brannan St,E
19,37.7896799,-122.38853,17795,7795,The Embarcadero & Harrsion St,E
20,37.7948899,-122.39355,14513,4513,The Embarcadero & Ferry Term,E
21,37.79709,-122.39567,14532,4532,The Embarcadero & Washington St,E
22,37.79955,-122.39787,14503,4503,The Embarcadero & Broadway,E
23,37.8012599,-122.3993699,14517,4517,The Embarcadero & Green St,E
24,37.80326,-122.40111,14515,4515,The Embarcadero & Greenwich St,E
25,37.80515,-122.40323,17281,7281,The Embarcadero & Sansome St,E
26,37.8069499,-122.4062799,14501,4501,The Embarcadero & Bay St,E
27,37.8083499,-122.41029,14530,4530,Pier 39,E
28,37.8085899,-122.41336,15174,5174,Jefferson St & Powell St,E
29,37.8083199,-122.41551,15175,5175,Jefferson St & Taylor St,E
30,37.8071299,-122.41732,135184,35184,Jones St & Beach St,E
31,37.8071299,-122.41732,15184,5184,Jones St & Beach St,F
32,37.8074099,-122.41412,13092,3092,Beach St & Mason St,F
33,37.8078399,-122.41081,13095,3095,Beach St & Stockton St,F
34,37.8066299,-122.4060299,14502,4502,The Embarcadero & Bay St,F
35,37.8050199,-122.4033099,14529,4529,The Embarcadero & Sansome St,F
36,37.80296,-122.40103,14516,4516,The Embarcadero & Greenwich St,F
37,37.8006099,-122.3989199,14518,4518,The Embarcadero & Green St,F
38,37.7988999,-122.3974299,14504,4504,The Embarcadero & Broadway,F
39,37.7963599,-122.3951799,14534,4534,The Embarcadero & Washington St,F
40,37.7948299,-122.3937699,17283,7283,The Embarcadero & Ferry Building,F
41,37.7940499,-122.39345,14726,4726,Ferry Plaza,F
42,37.7934699,-122.39618,15669,5669,Market St & Drumm St,F
43,37.7911099,-122.39907,15657,5657,Market St & Battery St,F
44,37.7893499,-122.40131,15639,5639,Market St & 2nd St,F
45,37.78773,-122.4033699,15678,5678,Market St & Kearny St,F
46,37.7857799,-122.40586,15694,5694,Market St & Stockton St,F
47,37.7840799,-122.40799,15655,5655,Market St & 5th St North,F
48,37.7823199,-122.41023,15695,5695,Market St & Taylor St,F
49,37.7805699,-122.41244,15656,5656,Market St & 7th St North,F
50,37.7791099,-122.41438,15676,5676,Market St & Hyde St,F
51,37.7775999,-122.41624,15680,5680,Market St & Larkin St,F
52,37.7751999,-122.41925,15696,5696,Market St & Van Ness Ave,F
53,37.77327,-122.4217699,15672,5672,Market St & Gough St,F
54,37.77095,-122.4246699,15681,5681,Market St & Laguna St,F
55,37.76979,-122.4261499,15659,5659,Market St & Buchanan St,F
56,37.7673999,-122.42931,15661,5661,Market St & Church St,F
57,37.7661899,-122.43071,15690,5690,Market St & Sanchez St,F
58,37.76449,-122.4328099,15686,5686,Market St & Noe St,F
59,37.7625799,-122.43498,133311,33311,17th St & Castro St,F
60,37.7625799,-122.43498,13311,3311,17th St & Castro St,F
61,37.7639599,-122.43332,15687,5687,Market St & Noe St,F
62,37.7656899,-122.43114,15691,5691,Market St & Sanchez St,F
63,37.7675899,-122.4288,15662,5662,Market St & Church St,F
64,37.76888,-122.4270999,15668,5668,Market St & Dolores St,F
65,37.7705699,-122.42497,15675,5675,Market St & Guerrero St,F
66,37.7728799,-122.42199,15673,5673,Market St & Gough St,F
67,37.7750599,-122.41932,15692,5692,Market St & South Van Ness Ave,F
68,37.7774099,-122.41634,15652,5652,Market St & 9th St,F
69,37.7786099,-122.41483,15651,5651,Market St & 8th St,F
70,37.7803599,-122.41261,15650,5650,Market St & 7th St,F
71,37.7820999,-122.4104,15647,5647,Market St & 6th St,F
72,37.7838899,-122.40814,15645,5645,Market St & 5th St,F
73,37.7857099,-122.40585,15643,5643,Market St & 4th St,F
74,37.7875299,-122.40352,15640,5640,Market St & 3rd St,F
75,37.78861,-122.4021599,15685,5685,Market St & New Montgomery St,F
76,37.7909399,-122.39919,17264,7264,Market St & 1st St,F
77,37.7929799,-122.39663,15682,5682,Market St & Main St,F
78,37.7939199,-122.39344,14727,4727,Ferry Plaza,F
79,37.7948899,-122.3935499,14513,4513,The Embarcadero & Ferry Term,F
80,37.79709,-122.39567,14532,4532,The Embarcadero & Washington St,F
81,37.7995499,-122.3978699,14503,4503,The Embarcadero & Broadway,F
82,37.80126,-122.39937,14517,4517,The Embarcadero & Green St,F
83,37.8032599,-122.4011099,14515,4515,The Embarcadero & Greenwich St,F
84,37.8051499,-122.4032299,17281,7281,The Embarcadero & Sansome St,F
85,37.80695,-122.40628,14501,4501,The Embarcadero & Bay St,F
86,37.8083499,-122.41029,14530,4530,Pier 39,F
87,37.8085899,-122.41336,15174,5174,Jefferson St & Powell St,F
88,37.8083199,-122.41551,15175,5175,Jefferson St & Taylor St,F
89,37.8071299,-122.41732,135184,35184,Jones St & Beach St,F
90,37.7932299,-122.39654,17217,7217,Embarcadero Station Outbound,J
91,37.78879,-122.4021299,16994,6994,Montgomery Station Outbound,J
92,37.7843,-122.4078199,16995,6995,Powell Station Outbound,J
93,37.7786799,-122.41499,16997,6997,Civic Center Station Outbound,J
94,37.7752299,-122.41934,16996,6996,Van Ness Station OB,J
95,37.7694599,-122.42912,17859,7859,Duboce Ave & Church St Ada Only,J
96,37.76779,-122.429,17316,7316,Church St & 14th St,J
97,37.76462,-122.42872,13984,3984,Church St & 16th St,J
98,37.7614699,-122.4284199,13987,3987,Church St & 18th St,J
99,37.7582599,-122.4279199,16214,6214,Right of Way & 20th St,J
100,37.7574511,-122.4269694,16221,6221,Right of Way & Liberty St,J
101,37.7566399,-122.4269199,16216,6216,Right of Way & 21st St,J
102,37.7546099,-122.4277499,16218,6218,Church St & 22nd St,J
103,37.7517999,-122.4275,13995,3995,Church St & 24th St,J
104,37.74939,-122.42729,14002,4002,Church St & Clipper St,J
105,37.7469899,-122.4270699,13997,3997,Church St & 27th St,J
106,37.7428099,-122.42665,14004,4004,Church St & Day St,J
107,37.7421699,-122.42446,13538,3538,30th St & Dolores St,J
108,37.7393899,-122.42432,16280,6280,San Jose Ave & Randall St,J
109,37.7324,-122.4338499,14788,4788,Glen Park Station,J
110,37.7289999,-122.44002,16285,6285,San Jose Ave & Santa Rosa Ave,J
111,37.7258799,-122.44236,16287,6287,San Jose Ave & Santa Ynez Ave,J
112,37.72309,-122.4446999,16274,6274,San Jose Ave & Ocean Ave,J
113,37.7219099,-122.44744,17155,7155,San Jose Ave & Geneva Ave,J
114,37.7907499,-122.38984,14510,4510,Embarcadero Folsom St,J
115,37.7218099,-122.44742,15418,5418,Metro Terminal,J
116,37.7212399,-122.44622,17778,7778,San Jose & Geneva,J
117,37.7228599,-122.44479,16275,6275,San Jose Ave & Ocean Ave,J
118,37.7256799,-122.44244,16288,6288,San Jose Ave & Santa Ynez Ave,J
119,37.72899,-122.4399199,16284,6284,San Jose Ave & Santa Rosa Ave,J
120,37.7325299,-122.43342,14787,4787,Glen Park Station,J
121,37.73974,-122.4241599,16277,6277,San Jose Ave & Randall St,J
122,37.7422999,-122.42403,13537,3537,30th St & Dolores St,J
123,37.7422199,-122.42646,14000,4000,Church St & 30th St,J
124,37.74359,-122.42658,13999,3999,Church St & 29th St,J
125,37.74678,-122.42689,13998,3998,Church St & 27th St,J
126,37.74918,-122.42712,14003,4003,Church St & Clipper St,J
127,37.7515899,-122.42735,13996,3996,Church St & 24th St,J
128,37.75474,-122.42764,13994,3994,Church St & 22nd St,J
129,37.7564399,-122.42682,16217,6217,Right of Way & 21st St,J
130,37.7572399,-122.42687,16222,6222,Right of Way & Liberty St,J
131,37.7582299,-122.42779,16215,6215,Right of Way & 20th St,J
132,37.7611899,-122.42818,16213,6213,Right of Way & 18th St,J
133,37.7643799,-122.4286099,13985,3985,Church St & 16th St,J
134,37.7675099,-122.4289299,17073,7073,Church St & Market St,J
135,37.7692999,-122.42909,14006,4006,Church St & Duboce Ave,J
136,37.7751299,-122.41925,15419,5419,Van Ness Station Inbound,J
137,37.7785399,-122.41481,15727,5727,Civic Center Station Inbound,J
138,37.7841999,-122.40769,15417,5417,Powell Station Inbound,J
139,37.7886999,-122.40192,15731,5731,Montgomery Station Inbound,J
140,37.7931299,-122.39643,16992,6992,Embarcadero Station Inbound,J
141,37.7904799,-122.38969,14509,4509,The Embarcadero & Folsom St,J
142,37.7931299,-122.39632,17903,7903,Embarcadero Station Right Outbound For Loop Jobs,J
143,37.7694699,-122.4294099,14447,4447,Duboce Ave & Church St,J
144,37.7694099,-122.4294,14448,4448,Duboce Ave & Church St,J
145,37.79323,-122.39654,137217,37217,Embarcadero Station Outbound,J
146,37.7941399,-122.39423,16497,6497,Steuart St & Mission St,JBUS
147,37.79347,-122.3961799,15669,5669,Market St & Drumm St,JBUS
148,37.78935,-122.4013099,15639,5639,Market St & 2nd St,JBUS
149,37.7840799,-122.40799,15655,5655,Market St & 5th St North,JBUS
150,37.77911,-122.4143799,15676,5676,Market St & Hyde St,JBUS
151,37.7751999,-122.41925,15696,5696,Market St & Van Ness Ave,JBUS
152,37.7673999,-122.42931,15661,5661,Market St & Church St,JBUS
153,37.7646199,-122.4287199,13984,3984,Church St & 16th St,JBUS
154,37.7614699,-122.4284199,13987,3987,Church St & 18th St,JBUS
155,37.75821,-122.42818,17970,7970,Church St & 20th St,JBUS
156,37.7574199,-122.4281199,17971,7971,Church St & Liberty St,JBUS
157,37.75632,-122.428,17972,7972,Church St & 21st St,JBUS
158,37.7546099,-122.4277499,16218,6218,Church St & 22nd St,JBUS
159,37.7517999,-122.4275,13995,3995,Church St & 24th St,JBUS
160,37.74939,-122.42729,14002,4002,Church St & Clipper St,JBUS
161,37.7469899,-122.4270699,13997,3997,Church St & 27th St,JBUS
162,37.7428099,-122.4266499,14004,4004,Church St & Day St,JBUS
163,37.7421699,-122.42446,13538,3538,30th St & Dolores St,JBUS
164,37.7389899,-122.42404,15578,5578,Mission St & Appleton Ave,JBUS
165,37.7334499,-122.43422,14387,4387,Diamond St & Bosworth St,JBUS
166,37.7289999,-122.44002,16285,6285,San Jose Ave & Santa Rosa Ave,JBUS
167,37.72588,-122.4423599,16287,6287,San Jose Ave & Santa Ynez Ave,JBUS
168,37.72309,-122.4446999,16274,6274,San Jose Ave & Ocean Ave,JBUS
169,37.7206499,-122.4467399,16263,6263,San Jose Ave & Geneva Ave,JBUS
170,37.72073,-122.44669,14898,4898,Geneva Ave & San Jose Ave,JBUS
171,37.7208299,-122.44647,16260,6260,San Jose Ave & Geneva Ave,JBUS
172,37.72286,-122.4447899,16275,6275,San Jose Ave & Ocean Ave,JBUS
173,37.7256799,-122.44244,16288,6288,San Jose Ave & Santa Ynez Ave,JBUS
174,37.7289899,-122.43992,16284,6284,San Jose Ave & Santa Rosa Ave,JBUS
175,37.7335099,-122.43415,14386,4386,Diamond St & Bosworth St,JBUS
176,37.73887,-122.42387,15577,5577,Mission St & Appleton Ave,JBUS
177,37.7422999,-122.42403,13537,3537,30th St & Dolores St,JBUS
178,37.7422199,-122.42646,14000,4000,Church St & 30th St,JBUS
179,37.74359,-122.42658,13999,3999,Church St & 29th St,JBUS
180,37.74678,-122.42689,13998,3998,Church St & 27th St,JBUS
181,37.74918,-122.42712,14003,4003,Church St & Clipper St,JBUS
182,37.7515899,-122.42735,13996,3996,Church St & 24th St,JBUS
183,37.75474,-122.42764,13994,3994,Church St & 22nd St,JBUS
184,37.75634,-122.4278,17965,7965,Church St & 21th St,JBUS
185,37.7571499,-122.4278799,17966,7966,Church St & Liberty St,JBUS
186,37.7579399,-122.4279599,17967,7967,Church St & 20th St,JBUS
187,37.76146,-122.42829,17968,7968,Church St & 18th St,JBUS
188,37.7643799,-122.4286099,13985,3985,Church St & 16th St,JBUS
189,37.7674399,-122.42886,17969,7969,Church St & Market St,JBUS
190,37.7750599,-122.41932,15692,5692,Market St & South Van Ness Ave,JBUS
191,37.7803599,-122.41261,15650,5650,Market St & 7th St,JBUS
192,37.7838899,-122.40814,15645,5645,Market St & 5th St,JBUS
193,37.78753,-122.4035199,15640,5640,Market St & 3rd St,JBUS
194,37.7925699,-122.39702,15658,5658,Market St & Beale St,JBUS
195,37.7941399,-122.39423,136497,36497,Steuart St & Mission St,JBUS
196,37.7554099,-122.388,17354,7354,3rd St & 23rd St,KT
197,37.7605199,-122.38856,17355,7355,3rd St & 20th St,KT
198,37.7643899,-122.3888499,17356,7356,UCSF Medical Center (Mariposa) OB,KT
199,37.7685,-122.38918,17357,7357,UCSF / Chase Center (16th Street),KT
200,37.7729799,-122.3896799,17358,7358,3rd St & Mission Rock St,KT
201,37.7762799,-122.39386,17166,7166,4th Street & King Street,KT
202,37.7796199,-122.38982,15237,5237,King St & 2nd St,KT
203,37.78463,-122.3879799,17145,7145,The Embarcadero & Brannan St,KT
204,37.7907499,-122.38984,14510,4510,Embarcadero Folsom St,KT
205,37.7932299,-122.39654,17217,7217,Embarcadero Station Outbound,KT
206,37.78879,-122.4021299,16994,6994,Montgomery Station Outbound,KT
207,37.7843,-122.4078199,16995,6995,Powell Station Outbound,KT
208,37.7786799,-122.41499,16997,6997,Civic Center Station Outbound,KT
209,37.7752299,-122.41934,16996,6996,Van Ness Station OB,KT
210,37.7673299,-122.42932,16998,6998,Church St Station Outbound,KT
211,37.7626799,-122.43529,16991,6991,Castro Station Outbound,KT
212,37.7481699,-122.45919,16993,6993,Forest Hill Station Outbound,KT
213,37.7409499,-122.4658,16739,6739,West Portal Station,KT
214,37.7380599,-122.46898,17125,7125,West Portal Ave & 14th Ave,KT
215,37.7348099,-122.47162,16503,6503,Saint Francis Circle,KT
216,37.7312699,-122.4718199,17114,7114,Junipero Serra Blvd & Ocean Ave,KT
217,37.7299499,-122.4694699,15807,5807,Ocean Ave & San Leandro Way,KT
218,37.7283799,-122.4678699,15780,5780,Ocean Ave & Aptos Ave,KT
219,37.72725,-122.46676,15786,5786,Ocean Ave & Cerritos Ave,KT
220,37.7260299,-122.4643399,15808,5808,Ocean Ave & Victoria St,KT
221,37.72496,-122.46139,15793,5793,Ocean Ave & Jules Ave,KT
222,37.72426,-122.45831,15798,5798,Ocean Ave & Miramar Ave,KT
223,37.7234,-122.45442,15795,5795,Ocean Ave & Lee St,KT
224,37.72295,-122.45087,15785,5785,City College Pedestrian Bridge,KT
225,37.7218099,-122.44742,135418,35418,Metro Terminal,KT
226,37.7089399,-122.40504,17398,7398,Bayshore Blvd & Sunnydale Ave.,KT
227,37.7122299,-122.40234,17399,7399,Bayshore Blvd & Arleta Ave/Blanken Ave,KT
228,37.71881,-122.39747,17400,7400,3rd St & Le Conte Ave,KT
229,37.7224499,-122.39561,17347,7347,3rd St & Gilman Ave,KT
230,37.72549,-122.3942199,17343,7343,3rd St & Carroll Ave,KT
231,37.72929,-122.3925999,17345,7345,3rd St & Van Dyke Ave,KT
232,37.7322599,-122.3915,17401,7401,3rd St & Revere/Shafter,KT
233,37.7343599,-122.39084,17402,7402,3rd St & Oakdale/Palou,KT
234,37.7376399,-122.38969,17403,7403,3rd St & Kirkwood/La Salle,KT
235,37.73992,-122.3888799,17404,7404,3rd St & Hudson/Innes Ave,KT
236,37.7427299,-122.38792,17352,7352,3rd St & Evans Ave,KT
237,37.7489999,-122.38744,17353,7353,3rd St & Marin St,KT
238,37.7408899,-122.46585,17058,7058,West Portal Ave & Ulloa St,KT
239,37.7904799,-122.38969,14509,4509,The Embarcadero & Folsom St,KT
240,37.7761399,-122.39383,17397,7397,4th Street & King Street,KT
241,37.7603699,-122.38859,17362,7362,3rd St & 20th St,KT
242,37.7490999,-122.38752,17364,7364,3rd St & Marin St,KT
243,37.74273,-122.3880299,17365,7365,3rd St & Evans Ave,KT
244,37.7399299,-122.38893,17390,7390,3rd St & Hudson/Innes Ave,KT
245,37.73765,-122.3897299,17391,7391,3rd St & Kirkwood/La Salle,KT
246,37.7343499,-122.39089,17392,7392,3rd St & Oakdale/Palou,KT
247,37.7322899,-122.3916,17393,7393,3rd St & Revere/Shafter,KT
248,37.7292099,-122.39268,17346,7346,3rd St & Williams Ave,KT
249,37.7252399,-122.39439,17344,7344,3rd St & Carrol Ave,KT
250,37.7221999,-122.39578,17342,7342,3rd St & Paul Ave,KT
251,37.71864,-122.3976999,17394,7394,3rd St & Le Conte Ave,KT
252,37.71225,-122.4023199,17395,7395,Bayshore Blvd & Arleta Ave/Blanken Ave,KT
253,37.7089699,-122.40511,17396,7396,Bayshore Blvd & Sunnydale Ave,KT
254,37.7694099,-122.4294,14448,4448,Duboce Ave & Church St,KT
255,37.7751299,-122.41925,15419,5419,Van Ness Station Inbound,KT
256,37.7931299,-122.39643,16992,6992,Embarcadero Station Inbound,KT
257,37.7212399,-122.44622,17778,7778,San Jose & Geneva,KT
258,37.7230399,-122.45145,15784,5784,City College Pedestrian Bridge,KT
259,37.7234599,-122.4539999,15794,5794,Ocean Ave & Lee St,KT
260,37.72439,-122.45808,15797,5797,Ocean Ave & Miramar Ave,KT
261,37.7249599,-122.4610599,15787,5787,Ocean Ave & Dorado Ter,KT
262,37.7260099,-122.4640699,15788,5788,Ocean Ave & Fairfield Way,KT
263,37.7271999,-122.4664799,15809,5809,Ocean Ave & Westgate Dr,KT
264,37.7282899,-122.4675599,15779,5779,Ocean Ave & Aptos Ave,KT
265,37.7299899,-122.4690999,15806,5806,Ocean Ave & San Leandro Way,KT
266,37.73163,-122.4717099,17113,7113,Ocean Ave & Junipero Serra Blvd,KT
267,37.7348299,-122.47145,17109,7109,Saint Francis Circle,KT
268,37.73786,-122.4690399,16898,6898,West Portal Ave & 14th Ave,KT
269,37.7412499,-122.46546,16740,6740,West Portal Station,KT
270,37.74835,-122.4586199,15730,5730,Forest Hill Station Inbound,KT
271,37.7626199,-122.43523,15728,5728,Castro Station Inbound,KT
272,37.76719,-122.4291699,15726,5726,Church St Station Inbound,KT
273,37.7785399,-122.41481,15727,5727,Civic Center Station Inbound,KT
274,37.7841999,-122.40769,15417,5417,Powell Station Inbound,KT
275,37.7886999,-122.40192,15731,5731,Montgomery Station Inbound,KT
276,37.7843599,-122.38814,14506,4506,The Embarcadero & Brannan St,KT
277,37.7797199,-122.38987,15234,5234,King St & 2nd St,KT
278,37.77283,-122.3897199,17359,7359,3rd St & Mission Rock St,KT
279,37.7682399,-122.3893699,17360,7360,UCSF / Chase Center (16th Street),KT
280,37.76424,-122.38886,17361,7361,UCSF Medical Center (Mariposa) IB,KT
281,37.7552599,-122.3880499,17363,7363,3rd St & 23rd St,KT
282,37.7218099,-122.44742,15418,5418,Metro Terminal,KT
283,37.7408899,-122.46585,137058,37058,West Portal Ave & Ulloa St,KT
284,37.7408899,-122.46585,117058,17058,West Portal Ave & Ulloa St,KT
285,37.76262,-122.4352299,135728,35728,Castro Station Inbound,KT
286,37.7762699,-122.39408,15240,5240,King St & 4th St,KT
287,37.7931299,-122.39632,17903,7903,Embarcadero Station Right Outbound For Loop Jobs,KT
288,37.77627,-122.3941699,15239,5239,King St & 4th St,KT
289,37.79323,-122.39654,137217,37217,Embarcadero Station Outbound,KT
290,37.7408799,-122.46572,17582,7582,Ulloa & West Portal,KTBU
291,37.7380599,-122.46898,17125,7125,West Portal Ave & 14th Ave,KTBU
292,37.7348099,-122.47162,16503,6503,Saint Francis Circle,KTBU
293,37.73095,-122.47169,15792,5792,Ocean Ave & Junipero Serra Blvd,KTBU
294,37.7299499,-122.4694699,15807,5807,Ocean Ave & San Leandro Way,KTBU
295,37.7283799,-122.4678699,15780,5780,Ocean Ave & Aptos Ave,KTBU
296,37.72725,-122.46676,15786,5786,Ocean Ave & Cerritos Ave,KTBU
297,37.7260299,-122.4643399,15808,5808,Ocean Ave & Victoria St,KTBU
298,37.72496,-122.46139,15793,5793,Ocean Ave & Jules Ave,KTBU
299,37.72426,-122.45831,15798,5798,Ocean Ave & Miramar Ave,KTBU
300,37.7234,-122.45442,15795,5795,Ocean Ave & Lee St,KTBU
301,37.72295,-122.45087,15785,5785,City College Pedestrian Bridge,KTBU
302,37.72293,-122.44489,16276,6276,San Jose Ave & Ocean Ave,KTBU
303,37.72065,-122.4467399,16263,6263,San Jose Ave & Geneva Ave,KTBU
304,37.7207299,-122.44669,14898,4898,Geneva Ave & San Jose Ave,KTBU
305,37.7106199,-122.40389,13793,3793,Bayshore Blvd & Visitacion Ave,KTBU
306,37.7122299,-122.40218,17334,7334,Bayshore Blvd & Blanken Ave,KTBU
307,37.7149699,-122.39898,13780,3780,Bayshore Blvd & Hester Ave,KTBU
308,37.71877,-122.39746,17376,7376,Third Street & Le Conte Ave.,KTBU
309,37.7231299,-122.39524,17320,7320,3rd St & Fitzgerald Ave,KTBU
310,37.7252999,-122.3942,13116,3116,3rd St & Carroll Ave,KTBU
311,37.72924,-122.3925899,13149,3149,3rd St & Van Dyke Ave,KTBU
312,37.7322499,-122.39146,13145,3145,3rd St & Revere Ave,KTBU
313,37.73409,-122.3909299,13141,3141,3rd St & Palou Ave,KTBU
314,37.7372099,-122.3898,13134,3134,3rd St & La Salle Ave,KTBU
315,37.7401199,-122.3887,13127,3127,3rd St & Hudson Ave,KTBU
316,37.7427899,-122.3878,17961,7961,3rd Street & Evans Ave,KTBU
317,37.7489499,-122.3874199,17377,7377,Third Street & Marin St.,KTBU
318,37.75569,-122.3879,13107,3107,3rd St & 23rd St,KTBU
319,37.7607899,-122.38846,13103,3103,3rd St & 20th St,KTBU
320,37.7644299,-122.3887599,17381,7381,Third Street & Mariposa St.,KTBU
321,37.7690499,-122.3892299,17321,7321,3rd St & Warriors Way,KTBU
322,37.77297,-122.38969,13153,3153,Third Street & Mission Rock St.,KTBU
323,37.7762499,-122.39393,17405,7405,4th Street & King Street,KTBU
324,37.7795999,-122.38955,15235,5235,King St & 2nd St,KTBU
325,37.78455,-122.3879499,17447,7447,The Embarcadero & Brannan St,KTBU
326,37.7934699,-122.39618,15669,5669,Market St & Drumm St,KTBU
327,37.7893499,-122.40131,15639,5639,Market St & 2nd St,KTBU
328,37.78408,-122.4079899,15655,5655,Market St & 5th St North,KTBU
329,37.7791099,-122.41438,15676,5676,Market St & Hyde St,KTBU
330,37.7751999,-122.41925,15696,5696,Market St & Van Ness Ave,KTBU
331,37.7673999,-122.42931,15661,5661,Market St & Church St,KTBU
332,37.7630199,-122.43498,15667,5667,Market St & Castro St,KTBU
333,37.7482099,-122.4588999,15247,5247,Forest Hill Station,KTBU
334,37.7208299,-122.44647,136260,36260,San Jose Ave & Geneva Ave,KTBU
335,37.7208299,-122.44647,16260,6260,San Jose Ave & Geneva Ave,KTBU
336,37.723,-122.44495,15804,5804,Ocean Ave & San Jose Ave,KTBU
337,37.7230399,-122.45145,15784,5784,City College Pedestrian Bridge,KTBU
338,37.7234599,-122.4539999,15794,5794,Ocean Ave & Lee St,KTBU
339,37.72439,-122.45808,15797,5797,Ocean Ave & Miramar Ave,KTBU
340,37.7249599,-122.4610599,15787,5787,Ocean Ave & Dorado Ter,KTBU
341,37.72601,-122.46407,15788,5788,Ocean Ave & Fairfield Way,KTBU
342,37.7272,-122.46648,15809,5809,Ocean Ave & Westgate Dr,KTBU
343,37.7282899,-122.4675599,15779,5779,Ocean Ave & Aptos Ave,KTBU
344,37.72999,-122.4691,15806,5806,Ocean Ave & San Leandro Way,KTBU
345,37.7313599,-122.47167,15138,5138,Ocean Ave & Junipero Serra Blvd,KTBU
346,37.73504,-122.4713399,17205,7205,West Portal Ave & Sloat Blvd,KTBU
347,37.7378599,-122.46904,16898,6898,West Portal Ave & 14th Ave,KTBU
348,37.7408899,-122.46585,17058,7058,West Portal Ave & Ulloa St,KTBU
349,37.7482099,-122.4588999,115247,15247,Forest Hill Station,KTBU
350,37.7624599,-122.43545,15665,5665,Market St & Castro St,KTBU
351,37.76759,-122.4287999,15662,5662,Market St & Church St,KTBU
352,37.7750599,-122.41932,15692,5692,Market St & South Van Ness Ave,KTBU
353,37.7803599,-122.41261,15650,5650,Market St & 7th St,KTBU
354,37.7838899,-122.40814,15645,5645,Market St & 5th St,KTBU
355,37.78753,-122.4035199,15640,5640,Market St & 3rd St,KTBU
356,37.7925699,-122.39702,15658,5658,Market St & Beale St,KTBU
357,37.79056,-122.3899,14511,4511,The Embarcadero & Folsom St,KTBU
358,37.7836,-122.3883199,14531,4531,The Embarcadero & Townsend St,KTBU
359,37.7798,-122.3899399,15236,5236,King St & 2nd St,KTBU
360,37.7761499,-122.39394,17366,7366,4th Street & King St,KTBU
361,37.7726199,-122.3897899,13016,3016,3rd St & Mission Rock St,KTBU
362,37.76932,-122.38944,17324,7324,3rd St & Gene Friend Way,KTBU
363,37.7641799,-122.3889399,17382,7382,Third Street & Mariposa St.,KTBU
364,37.7605899,-122.3887,13104,3104,3rd St & 20th St,KTBU
365,37.75506,-122.3881,13108,3108,3rd St & 23rd St,KTBU
366,37.7490999,-122.3875699,17378,7378,Third Street & Marin St,KTBU
367,37.7424399,-122.38815,13123,3123,3rd St & Evans Ave,KTBU
368,37.73932,-122.3892599,13129,3129,3rd St & Innes Ave,KTBU
369,37.7379299,-122.38962,13135,3135,3rd St & Kirkwood Ave,KTBU
370,37.7347899,-122.39072,13143,3143,3rd St & Oakdale Ave,KTBU
371,37.7321999,-122.39173,13113,3113,3rd St & Bayview St,KTBU
372,37.72917,-122.3927799,13150,3150,3rd St & Williams Ave,KTBU
373,37.7256699,-122.3943,13115,3115,3rd St & Carroll Ave,KTBU
374,37.7222599,-122.39584,17171,7171,3rd St & Paul Ave,KTBU
375,37.7208599,-122.39646,13146,3146,3rd St & Salinas Ave,KTBU
376,37.71481,-122.3993599,13776,3776,Bayshore Blvd & Campbell Ave,KTBU
377,37.7122099,-122.4027399,13772,3772,Bayshore Blvd & Arleta Ave,KTBU
378,37.7105699,-122.40449,16847,6847,Visitacion Ave & Bayshore Blvd,KTBU
379,37.7944499,-122.39492,17227,7227,Market & Steuart,KLM
380,37.7934699,-122.39618,15669,5669,Market St & Drumm St,KLM
381,37.7911099,-122.39907,15657,5657,Market St & Battery St,KLM
382,37.7893499,-122.40131,15639,5639,Market St & 2nd St,KLM
383,37.78773,-122.4033699,15678,5678,Market St & Kearny St,KLM
384,37.7857799,-122.40586,15694,5694,Market St & Stockton St,KLM
385,37.7840799,-122.40799,15655,5655,Market St & 5th St North,KLM
386,37.7823199,-122.41023,15695,5695,Market St & Taylor St,KLM
387,37.78057,-122.4124399,15656,5656,Market St & 7th St North,KLM
388,37.77911,-122.4143799,15676,5676,Market St & Hyde St,KLM
389,37.7775899,-122.41621,15679,5679,Market St & Larkin St,KLM
390,37.7751999,-122.41925,15696,5696,Market St & Van Ness Ave,KLM
391,37.7732699,-122.42177,15672,5672,Market St & Gough St,KLM
